"Date","ID","Kax.out","MC.out","MC2.out","pc.out","ratio.hr.out","ratio.mhr.out","Tmaxup","Tmaxdown","Fd.hr.out","Vc.mhr.out","Vc.hr.out","Fd.mhr.out","Kax.mid","MC.mid","MC2.mid","pc.mid","ratio.hr.mid","ratio.mhr.mid","Fd.hr.mid","Vc.mhr.mid","Vc.hr.mid","Fd.mhr.mid","Kax.inn","MC.inn","MC2.inn","pc.inn","ratio.hr.inn","ratio.mhr.inn","Fd.hr.inn","Vc.mhr.inn","Vc.hr.inn","Fd.mhr.inn","Hour","Vc","DOY"
2015-05-03 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,123
2015-05-03 00:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,123
2015-05-03 00:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,123
2015-05-03 00:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,123
2015-05-03 01:00:00,NA,56.8675639927853,8.00375664762884,4.48210372267215,19416157.7682149,1.78331171098631,0.657383781023731,21.2364729458918,19.8476953907816,96.7785433703342,-26.6852957714613,36.2375962315779,-71.2675321416072,11.1577069754197,6.16415511157544,3.45192686248225,15107958.1389008,21.0323451425368,0.522810575083031,1115.78380114752,-43.8453038494908,532.907158951346,-91.8018813782143,4.40715290092928,4.41507832629862,2.47244386272723,11011760.2339253,6.96572439436508,0.697505301187241,313.309872082552,-22.6271877921128,202.755804170073,-34.9648255040244,1,49.6978177359828,123
2015-05-03 01:15:00,NA,9.05717012425181,17.4072392273231,9.74805396730093,41438361.6912525,1.57752617984475,0.242950366827696,30.3627254509018,30.1643286573146,157.094025761622,-129.034793059043,27.9546688134428,-725.123779510322,5.23687377355315,4.63386067278345,2.59496197675873,11524130.986805,1.24988776481519,0.721014483309569,21.5721187113857,-20.4114403598791,13.3667233605208,-32.9413576265204,3.57803111723979,2.66638130347374,1.49317352994529,6916451.70223121,2.12442651236913,0.850945095685569,48.9948602791455,-9.81388460061072,49.1489006758204,-9.78312634038489,1,49.6978177359828,123
2015-05-03 01:30:00,NA,38.6856238125917,8.55255860750463,4.78943282020259,20701408.0540872,0.0800487773692518,0.497985695554719,1,13.498997995992,-1100.57220593803,-47.851744776769,-387.14767686431,-136.03155450526,11.8886931297053,3.75649315641065,2.10363616758996,9469406.45286123,0.952263302625648,0.609664424855325,-3.9377727843133,-32.0523492960941,-2.94143533654835,-42.9092787331408,16.0553550975682,1.66987547030735,0.935130263372113,4582714.76142218,1.29753678457871,0.784324728648411,10.704603996787,-14.9396305313248,15.6417364596998,-10.224109651008,1,49.6978177359828,123
2015-05-03 01:45:00,NA,8.43669583884765,6.98676219575418,3.91258682962234,17034438.1214806,0.690060957942618,1.35250581613362,51.5911823647295,82.937875751503,-54.9190816974697,18.1890117935656,-23.3525580956767,42.775777308611,2.87622121639577,3.75200387999476,2.10112217279706,9458892.92663732,0.896659258993622,1.51605082942507,-8.81799369808759,25.3750305581062,-6.59379425689962,33.9344618337197,1.03763298449604,2.27342198466778,1.27311631141396,5996172.41433317,0.870826324636455,1.56034494401576,-7.32708687073395,27.2393792772629,-8.3869086451079,23.7972424304149,1,49.6978177359828,123
2015-05-03 02:00:00,NA,18.7812263960328,14.5676927043355,8.15790791442789,34788370.8981374,1.0235524647328,1.92551627440671,21.6332665330661,93.4529058116233,6.59293005051097,41.719475393189,1.39411435880753,197.296284392751,6.56542305469172,7.15874077134229,4.00889483195168,17437198.1872219,1.14923529072195,1.73087485914581,20.0032550628316,34.171282548042,8.31504610439591,82.2048214827343,9.37768081565854,7.18328703151213,4.02264073764679,17494683.5648389,2.01677951196223,1.08231694400683,108.983862077656,4.72959634258298,45.1584199403358,11.4142540010052,2,49.6978177359828,123
2015-05-03 02:15:00,NA,51.1218776683789,4.45069457555935,2.49238896231324,11095170.640394,0.509728826355334,1.30217724940336,1,5.95991983967936,-71.4623853029992,15.8598278639326,-45.9143981484663,24.6846561287106,50.9419019887589,2.98503172741427,1.67161776735199,7662705.50306603,0.647449534259842,0.736369599963526,-30.436438149647,-19.0216587421291,-27.7503533674709,-20.8628528848628,75.8923523525452,5.59028275215247,3.13055834120538,13763994.9829209,1.06018379599558,0.230950832252606,6.69018917336193,-136.752772668,3.49575948389716,-261.717639141101,2,49.6978177359828,123
2015-05-03 02:30:00,NA,4.33080440729185,3.66584279555284,2.05287196550959,9257110.55976112,0.680117329242667,1.09997361902573,21.434869739479,41.4729458917836,-31.8931342902986,5.6959381389232,-24.3403862698638,7.46337046420783,2.89009445239726,1.72485010813465,0.965916060555403,4711460.9652427,0.694513009998715,1.07669974198964,-16.0788346340347,4.41888658383548,-22.9173269668653,3.10029816089688,3.42265026376802,1.29992323171478,0.727957009760279,3716316.21481749,0.623190100238271,1.02852710349722,-17.3141264183843,1.68413714297738,-30.4641351166203,0.957170236009699,2,49.6978177359828,123
