"Date","ID","Kax.out","MC.out","MC2.out","pc.out","ratio.hr.out","ratio.mhr.out","Fd.hr.out","Vc.mhr.out","Vc.hr.out","Fd.mhr.out","Kax.mid","MC.mid","MC2.mid","pc.mid","ratio.hr.mid","ratio.mhr.mid","Fd.hr.mid","Vc.mhr.mid","Vc.hr.mid","Fd.mhr.mid","Kax.inn","MC.inn","MC2.inn","pc.inn","ratio.hr.inn","ratio.mhr.inn","Fd.hr.inn","Vc.mhr.inn","Vc.hr.inn","Fd.mhr.inn","Hour","DOY","Vc","Tmaxup","Tmaxdown"
2015-05-08 02:30:00,491,1.09204366156509,0.970523697356513,0.543493270519647,2944888.85731316,0.968366597521262,0.920387276017495,-0.897889606908494,-5.00262744764648,-1.93075897039689,-2.3264463671266,1.01051073113904,0.703733199953352,0.394090591973877,2320086.85563475,1.23839122633949,1.07384782883843,4.88452682575547,4.26051294105366,12.8075267343157,1.62487185728813,1.24239769736843,0.900122494863259,0.504068597123425,2780014.87317016,1.30992935712544,1.027133083978,7.18619192398909,1.60301687594263,16.2228577400788,0.710083704886215,2,128,49.6978177359828,30.9579158316633,23.0220440881764
2015-05-08 02:45:00,492,1.04881046905304,0.934692167614447,0.52342761386409,2860974.28117962,0.990782764853431,0.923556950750665,-0.252055882582772,-4.79387147610722,-0.555423903214079,-2.17549784751135,0.991871389349545,0.690558051508643,0.38671250884484,2289231.71198912,1.18124099727418,1.01461584046803,3.75801063133087,0.869283141124892,9.9616536391685,0.32793504013624,1.2425676926324,0.912549885992159,0.511027936155609,2809118.82900276,1.31671449915799,1.0249047968433,7.39081859401979,1.47310467340285,16.5392904050126,0.658277903375078,2,128,49.6978177359828,38.496993987976,26.9899799599198
2015-05-08 03:00:00,493,1.19367053645607,1.07163309881103,0.600114535334176,3181678.98676752,0.930494186290556,0.919819054281133,-2.15589840096812,-5.04014276774634,-4.33998233549932,-2.50370505998505,1.01516700855401,0.723606202928352,0.405219473639877,2366627.83876197,1.10234165868447,1.00182505135377,2.25759709784822,0.109304113410545,5.82438004191591,0.0423675391101964,1.24948749900498,0.931334197419337,0.521547150554829,2853110.18362029,1.212700760131,1.03581631285554,5.22584285842729,2.10641286463908,11.5423176999126,0.953689104022571,3,128,49.6978177359828,30.9579158316633,28.3787575150301
2015-05-08 03:15:00,494,1.08396682902658,1.00152774893845,0.560855539405534,3017497.86579394,0.946376085739759,0.918726091949399,-1.57428427613125,-5.11238179591982,-3.31590386496024,-2.42719409327408,0.95235111485306,0.684103533293678,0.383097978644459,2274115.74669113,1.17661865594346,1.0293523149714,3.64954776419266,1.73210232466532,9.72632960333906,0.649925555079389,1.18948693061988,0.901913166675827,0.505071373338463,2784208.48330145,1.27057510825368,1.00764651519938,6.37024406068769,0.45650000306233,14.3626443957816,0.202470823135176,3,128,49.6978177359828,33.1402805611222,27.5851703406814
2015-05-08 03:30:00,495,1.01915471570166,0.893365498868993,0.500284679366636,2764190.52911127,0.978836878381753,0.931917914994427,-0.566015891670017,-4.24733310612271,-1.28392502870107,-1.8724286710991,0.935602921241621,0.643572207917102,0.360400436433577,2179194.62516522,1.16708171906201,1.01551880182289,3.34896659838997,0.922538644845252,9.23819953707622,0.334432168834546,1.16193308345063,0.843543275045156,0.472384234025287,2647510.86669375,1.24103458027588,1.00656415499928,5.50089676168409,0.392114053346716,12.9364731844339,0.166736242213311,3,128,49.6978177359828,30.9579158316633,28.7755511022044
2015-05-08 03:45:00,496,1.05816616372127,0.86863307744213,0.486434523367593,2706269.17672327,0.950062543371218,0.952388388863848,-1.33440011809409,-2.93350839784383,-3.0811008326259,-1.27047901550715,0.979201022892769,0.661198096346047,0.370270933953786,2220473.04579473,1.113290684927,1.02067513995957,2.36090441252591,1.22567524903416,6.41479708438855,0.451097995104293,1.21509548360593,0.833671386498756,0.466855976439303,2624391.69346917,1.1388540021566,0.974367514116803,3.28077951809312,-1.55906540341151,7.77200143278159,-0.658125180124863,3,128,49.6978177359828,38.6953907815631,31.751503006012
2015-05-08 04:00:00,497,1.17755872310942,0.995896592809756,0.557702091973463,3004310.14863302,0.952613341246224,0.934081595965562,-1.38081336713714,-4.10685502952999,-2.91925582206258,-1.94254997414469,0.982817904847439,0.681800265044151,0.381808148424725,2268721.6767122,1.13735832475724,1.01627136139709,2.88118227703991,0.966884474106194,7.69338537568036,0.362099423687515,1.19694045410824,0.85342164155426,0.477916119270385,2670645.21078875,1.21177356239145,1.00201593012372,4.92408774302801,0.120723354371223,11.4962371255796,0.051708431468753,4,128,49.6978177359828,32.3466933867736,28.3787575150301
2015-05-08 04:15:00,498,1.07494468827054,0.945885123196551,0.529695668990068,2887187.28771647,0.961434283171246,0.922425089569609,-1.08084629060595,-4.86831665479002,-2.36344452342737,-2.226370006009,0.982885794349085,0.688255926743792,0.385423318976524,2283840.31995982,1.10931719650427,0.998691773166129,2.33490406801286,-0.0784865082573586,6.20118073505866,-0.029552189372287,1.25737046921232,0.92525713682308,0.518143996620925,2838878.19386871,1.12637126108736,0.945978826235111,3.20684705822065,-3.34127078951732,7.11290231805675,-1.50640960932098,4,128,49.6978177359828,30.9579158316633,28.9739478957916
2015-05-08 04:30:00,499,1.04043386111869,0.899309316509795,0.503613217245485,2778110.47452062,0.969160273731686,0.980517387056646,-0.832939833696944,-1.1808386269727,-1.88144822581765,-0.522771509774672,0.929394027265523,0.664531894421808,0.372137860876212,2228280.53418432,1.08187154949435,0.999814466320319,1.73655591971608,-0.0111241116317024,4.7050187265718,-0.00410575239510057,1.16661472658228,0.877031009521839,0.49113736533223,2725936.46181939,1.11821123183881,0.98155455533396,2.90991345636423,-1.11731583768316,6.67831663131349,-0.486843102921829,4,128,49.6978177359828,30.9579158316633,25.4028056112224
2015-05-08 04:45:00,500,1.10971854714745,1.01108672207958,0.566208564364564,3039884.21617261,0.894349895217594,0.9064754099785,-3.22560038842188,-5.92932921907997,-6.75143066344218,-2.83282871224726,1.00770939465012,0.711233477074676,0.398290747161818,2337651.90463072,1.08894398717332,0.999602595487215,1.95476801392387,-0.0238301168620507,5.09410380647442,-0.00914436611024693,1.28263067778101,0.935986418755488,0.524152394503073,2864005.31381185,1.14589853461872,0.957402718011489,3.69775421454679,-2.61673710371656,8.14099556719181,-1.18855864418147,4,128,49.6978177359828,28.1803607214429,30.7595190380762
2015-05-08 05:00:00,501,1.08011922549844,0.987739295947946,0.55313400573085,2985206.41196641,0.954685360988434,0.981604113843826,-1.31167270344465,-1.11428245577915,-2.78816079070833,-0.524207171280629,0.949297681869683,0.675712484446825,0.378398991290222,2254464.58157571,1.10595654781991,1.03346892528227,2.24298000687109,1.97076989182313,6.01993440509938,0.734293294252235,1.23591681990802,0.923888030809873,0.517377297253529,2835671.85711426,1.13083105987954,0.985870605214328,3.31021084563635,-0.853783322867594,7.34916566122964,-0.384561043451412,5,128,49.6978177359828,30.9579158316633,27.5851703406814
2015-05-08 05:15:00,502,1.07595758155481,0.964945802624199,0.540369649469551,2931825.87408166,0.966072222265079,0.963516876760523,-0.960675325768979,-2.23308135544999,-2.07356854206275,-1.0345769214272,0.987184795380428,0.702174612120973,0.393217782787745,2316436.76761835,1.11549861841182,0.999714428647042,2.48842712805112,-0.0171230530377785,6.53318031683854,-0.00652201035756582,1.24367177141354,0.930260889904672,0.520946098346616,2850596.58328555,1.13523116438507,1.00791354327706,3.42997057022953,0.47237296762986,7.58141127277448,0.213710260378669,5,128,49.6978177359828,38.2985971943888,25.4028056112224
2015-05-08 05:30:00,503,1.11210909326977,0.986712869456458,0.552559206895616,2982802.60323747,0.898061624170733,0.880849107057669,-3.05500009610383,-7.68331677211315,-6.49831587457528,-3.61209487661847,1.01762221030947,0.707540875122876,0.39622289006881,2329004.12626776,1.09824997349965,0.975719484794813,2.14328313466432,-1.47568526102214,5.60227831636953,-0.564558051816154,1.34204180350235,0.98385999293343,0.550961596042721,2976121.39465066,1.05577112161752,0.930190808031761,1.52341043774213,-4.35974663695343,3.24663738429927,-2.04571153057166,5,128,49.6978177359828,35.5210420841683,26.7915831663327
2015-05-08 05:45:00,504,1.14706797762284,1.03726347034891,0.580867543395391,3101188.06647953,0.9438917740038,0.934807923798901,-1.68863765370576,-4.05978489752285,-3.474745461774,-1.97295189513048,1.03762110762077,0.733013624088805,0.410487629489731,2388659.26652605,1.06004073161987,0.984216237926033,1.36216192235197,-0.95464317633946,3.48769935463881,-0.372847098335236,1.33966344198761,1.00732327465987,0.564101033809528,3031070.52339144,1.10783763366021,0.928713576253784,2.91739297705125,-4.45609500337706,6.12145048517692,-2.12370912733923,5,128,49.6978177359828,29.3707414829659,33.1402805611222
2015-05-08 06:00:00,505,1.04278373094559,0.939653713580624,0.526206079605149,2872593.82490873,0.945819043674042,0.979481120746229,-1.5261423025483,-1.24438202799716,-3.35147720719266,-0.566646865263356,0.984294607951347,0.712466387263711,0.398981176867678,2340539.28166063,1.09362688020718,1.01024898768129,2.05516846419708,0.611003479659792,5.35035535097987,0.234697510826363,1.235214634341,0.942970785405573,0.528063639827121,2880362.14175702,1.13059417171307,0.906669626085562,3.34847328256626,-5.91627237250464,7.33663826813548,-2.70021217452653,6,128,49.6978177359828,28.1803607214429,28.3787575150301
2015-05-08 06:15:00,506,1.11176796016766,0.984988465912996,0.551593540911278,2978764.18809096,0.970309013655071,0.986331971243868,-0.850016529897459,-0.825689657715195,-1.81015935884672,-0.387728215305005,1.01398367485488,0.720331626177541,0.403385710659423,2358959.04197771,1.13160718647426,1.00482615649332,2.85693505993298,0.288567604665081,7.39019244255847,0.111555810398238,1.30117975156464,0.970332356966889,0.543386119901458,2944440.7534279,1.1394954454342,0.924636418464248,3.62952685639984,-4.72297492656003,7.80568769474332,-2.19611199018338,6,128,49.6978177359828,29.3707414829659,26.7915831663327
2015-05-08 06:30:00,507,1.06748906921733,1.00361435121085,0.562024036678075,3022384.52138771,0.945606948260499,0.931418522653622,-1.5998089301738,-4.27981178819554,-3.36502834395396,-2.03471722029335,0.996924789633061,0.733149838413835,0.410563909511747,2388978.26957813,1.09642580615917,0.993088933739743,2.14949617956022,-0.415919094986721,5.50299965052346,-0.162459851436673,1.2327751080266,0.946085708339789,0.529807996670282,2887657.04207512,1.11303364385171,0.947847349184808,2.92769699283605,-3.2220655627239,6.40100063640734,-1.47371203262399,6,128,49.6978177359828,38.6953907815631,27.188376753507
2015-05-08 06:45:00,508,1.01866960963142,0.938981175160222,0.525829458089724,2871018.79373123,0.958680777413204,0.991357486204339,-1.15440789114932,-0.520624015345221,-2.53630642807555,-0.236963666922689,0.910514288434683,0.670271209310769,0.375351877214031,2241721.55050908,1.08626093762232,1.01390312549578,1.83469525210161,0.827211828305297,4.94679403453204,0.306801052010566,1.16483372260453,0.912351748235021,0.510916979011611,2808654.80622656,1.12666972811349,0.96710659621129,3.18513718214797,-2.00913751989247,7.12874146054787,-0.897687011665905,6,128,49.6978177359828,38.496993987976,30.7595190380762
