"Date","ID","Kax.out","MC.out","MC2.out","pc.out","ratio.hr.out","ratio.mhr.out","Tmaxup","Tmaxdown","Fd.hr.out","Vc.mhr.out","Vc.hr.out","Fd.mhr.out","Kax.mid","MC.mid","MC2.mid","pc.mid","ratio.hr.mid","ratio.mhr.mid","Fd.hr.mid","Vc.mhr.mid","Vc.hr.mid","Fd.mhr.mid","Kax.inn","MC.inn","MC2.inn","pc.inn","ratio.hr.inn","ratio.mhr.inn","Fd.hr.inn","Vc.mhr.inn","Vc.hr.inn","Fd.mhr.inn","Hour","Vc","DOY"
2015-05-03 16:00:00,65,0.71708720236901,0.426538523340702,0.238861573070793,1670919.09858206,2.31462700861933,1.71914200094537,26.5931863727455,22.0300601202405,16.5057275730499,33.7051800436204,56.0559120314788,9.92452891120891,0.662256940148389,0.292945209673851,0.164049317417357,1358054.24543939,5.94237865467313,2.27859672485252,43.6660172962759,54.7599489683503,172.896182575146,13.8299691941197,0.809309480537509,0.358493385605364,0.200756295939004,1511562.82961691,7.93482756205233,2.05304525307405,62.828157424404,46.5102264493279,230.045231939491,12.7025098697619,16,49.6978177359828,123
2015-05-03 16:15:00,66,0.670629302403147,0.409714958337725,0.229440376669126,1631519.65523028,2.17840717850377,1.71157254631297,30.9579158316633,22.8236472945892,14.7844957309627,33.403709668377,51.1264168309861,9.65952698431875,0.568345738711257,0.257266479845809,0.144069228713653,1274497.5144805,3.26430945086376,2.09531439109777,21.4308685736323,48.0761386072816,88.7893956410579,11.6040142021638,0.669945357527204,0.318119989150284,0.178147193924159,1417011.56499083,2.93642578264625,1.76549506327747,20.2479549109806,35.5385075777926,77.7418692165609,9.25604318869913,16,49.6978177359828,123
2015-05-03 16:30:00,67,0.66610816737773,0.42963500453397,0.240595602539023,1678170.80981819,2.23727542301398,1.95318212013805,30.9579158316633,19.4509018036072,15.7362152020175,42.7678868849952,53.2668669963988,12.6345833668671,0.58834615672876,0.281764082300814,0.157787886088456,1331868.93962192,3.81004315250132,2.44607026224861,26.5839418375669,60.7407158767891,106.741435220338,15.1274681168337,0.706038653158368,0.350806098869747,0.196451415367058,1493559.81906504,4.03781961257863,2.07915365256478,30.8855410495171,47.4786345684116,114.094476038962,12.8525356165091,16,49.6978177359828,123
2015-05-03 16:45:00,68,0.631030327299025,0.359495546230712,0.201317505889198,1513909.80962863,1.81686857567255,1.65281592119021,35.3226452905812,24.6092184368737,10.2661754753531,31.0421163311099,37.5463850028637,8.48773625895522,0.560776759250799,0.230344693525455,0.128993028374255,1211448.84466113,2.91917905513331,1.88631957157387,17.9711846102663,40.2246163561367,77.1544617533876,9.36930917519531,0.640776795681496,0.273174391874304,0.152977659449611,1311752.57181827,2.96233441733333,1.70700282508047,19.3692681410716,33.2214155811789,78.6230331485602,8.18430020630172,16,49.6978177359828,123
2015-05-03 17:00:00,69,0.891246115302384,0.54205454132384,0.30355054314135,1941448.37141713,2.90781626563931,1.92671898250491,33.5370741482966,27.5851703406814,25.3851069891066,41.7651651249044,76.767084805261,13.8107782495961,0.789690858773822,0.372671516851829,0.208696049437024,1544766.87874563,8.72724956297164,2.15684458366307,69.8612276303941,50.338257410638,251.699153010458,13.971808873492,0.939437957585755,0.440490097115569,0.246674454384719,1703592.56823689,17.2591503735754,2.13906891242454,136.126847189499,49.6867698980427,455.538283550517,14.8477165970192,17,49.6978177359828,123
2015-05-03 17:15:00,70,0.917950952467869,0.648333741086693,0.363066895008548,2190345.75492575,3.01519824634511,1.9848443884965,35.9178356713427,19.6492985971944,29.2720480869178,43.9613166393569,80.4163609415161,16.0021886039751,0.793346639554216,0.429616677427695,0.240585339359509,1678127.88920147,5.34785863793971,2.0517819471054,45.7948658135347,46.4632683956638,155.017992132621,13.7260140720782,0.889542810597182,0.482066712444316,0.269957358968817,1800961.67520759,8.09161200413547,1.96734714589219,73.0933902516002,43.3026306090973,234.375259282617,13.5045656598721,17,49.6978177359828,123
2015-05-03 17:30:00,71,1.25880169184849,0.750410605375895,0.420229939010501,2429401.60494192,3.69283674005257,2.14821620166207,30.9579158316633,20.6412825651303,40.7609500567161,50.0222229335441,102.927161303366,19.8096722468671,0.978248275277046,0.507622245964024,0.284268457739854,1860810.69026807,15.8401842303356,1.81961906353459,135.857714438182,37.6532166610829,424.715950624606,12.0444733693127,1.16028667308828,0.579450294057833,0.324492164672387,2029026.23265992,-28.1742322479566,1.83005656660999,NA,38.0580260598949,NA,13.0312309323547,17,49.6978177359828,123
2015-05-03 17:45:00,72,0.759204353840176,0.423974997411859,0.237425998550641,1664915.52593878,1.9727180374547,1.68572888805443,31.5531062124249,19.8476953907816,12.7751324892761,32.3697742918521,43.5050339525253,9.50529439139466,0.66778192451349,0.304479407961818,0.170508468458618,1385066.41509394,2.76699248387474,1.75328274779502,18.429289979438,35.0575694083968,71.9406831487205,8.98081703319371,0.729469295444196,0.332103745138875,0.18597809727777,1449760.40281563,3.10738447933232,1.60310179758083,22.1216291893162,29.0117872889095,83.5294135315299,7.68337730854914,17,49.6978177359828,123
2015-05-03 18:00:00,73,1.5921721049389,0.909424828482725,0.509277903950326,2801800.19432026,11.8923310066228,2.57461808966984,28.3787575150301,18.6573146292585,148.470299885339,65.2639442712693,332.979435640645,29.1001675794559,1.11300098024519,0.558594247496037,0.312812778597781,1980183.04009592,-38.1246061572708,2.17814404521958,NA,51.1168124976106,NA,17.1682879998449,1.32406883267023,0.653495625144541,0.365957550080943,2202434.4744385,-8.04838942542755,2.07739843216901,NA,47.4136519317278,NA,17.3356114500989,18,49.6978177359828,123
2015-05-03 18:15:00,74,1.02514771473281,0.726916683200441,0.407073342592247,2374380.71872078,1.96210653102408,1.61003004969144,35.5210420841683,20.2444889779559,16.7527277147276,29.2966339297843,43.1049505393318,11.3861290882561,0.812494422734224,0.457989912689457,0.256474351106096,1744575.73632569,4.3069293599143,1.99386805431599,37.3349276725141,44.3002312513894,122.685418945827,13.4811939663065,0.949064612894945,0.528122624119758,0.295748669507064,1908820.93587854,4.11423671965035,1.6164129388378,38.0293485395008,29.5585011774514,116.544362348285,9.64517305627603,18,49.6978177359828,123
